이디,,,,NP,*,F,이디,*,*,*,*,*
이짜,,,,NP,*,F,이짜,*,*,*,*,*
이켠,,,,NP,*,T,이켠,*,*,*,*,*
인녁,,,,NP,*,T,인녁,*,*,*,*,*
인말,,,,NP,*,T,인말,*,*,*,*,*
인제,,,,NP,*,F,인제,*,*,*,*,*
인질,,,,NP,*,T,인질,*,*,*,*,*
인하,,,,NP,*,F,인하,*,*,*,*,*
인형,,,,NP,*,T,인형,*,*,*,*,*
임자,,,,NP,*,F,임자,*,*,*,*,*
임제,,,,NP,*,F,임제,*,*,*,*,*
입짝,,,,NP,*,T,입짝,*,*,*,*,*
잉게,,,,NP,*,F,잉게,*,*,*,*,*
자,,,,NP,*,F,자,*,*,*,*,*
자개,,,,NP,*,F,자개,*,*,*,*,*
자갸,,,,NP,*,F,자갸,*,*,*,*,*
자게,,,,NP,*,F,자게,*,*,*,*,*
자그,,,,NP,*,F,자그,*,*,*,*,*
자기,,,,NP,*,F,자기,*,*,*,*,*
자내,,,,NP,*,F,자내,*,*,*,*,*
자네,,,,NP,*,F,자네,*,*,*,*,*
자녜,,,,NP,*,F,자녜,*,*,*,*,*
자무,,,,NP,*,F,자무,*,*,*,*,*
자민,,,,NP,*,T,자민,*,*,*,*,*
재,,,,NP,*,F,재,*,*,*,*,*
재게,,,,NP,*,F,재게,*,*,*,*,*
재기,,,,NP,*,F,재기,*,*,*,*,*
저,,,,NP,*,F,저,*,*,*,*,*
저거,,,,NP,*,F,저거,*,*,*,*,*
저것,,,,NP,*,T,저것,*,*,*,*,*
저곳,,,,NP,*,T,저곳,*,*,*,*,*
